SMILES,LogP
Cc1ccc(CN)cc1,2.983
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,2.672
CC(C)NC(=O)NO,1.448
COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,1.329
CCCCCCCCCC(C)CCCc1cccc(O)c1,6.506479642556125
CCCCCCCCCCC(C)CCc1cccc(O)c1,6.547518151738578
CCCCCCCCCCCCC(C)c1cccc(O)c1,6.805203332503054
CCCCCCCCC(C)CCCCc1cccc(O)c1,6.419569226668831
CCCCCCCC(C)CCCCCc1cccc(O)c1,6.53642467138665
CCCCCCC(C)CCCCCCc1cccc(O)c1,6.581380483665814
CCCCCC(C)CCCCCCCc1cccc(O)c1,6.543198549864395
CCCCC(C)CCCCCCCCc1cccc(O)c1,6.509893626831941
CCCC(C)CCCCCCCCCc1cccc(O)c1,6.570426044371737
CCC(C)CCCCCCCCCCc1cccc(O)c1,6.52699356782323
CC(C)CCCCCCCCCCCc1cccc(O)c1,6.560695506889298
CCCCCCCCCCCCCCc1cccc(O)c1,6.657769867681447
CN(C)C(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,2.84
O=C(O)CCCC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,2.708
NC1CN(c2ncnc3ccsc23)CCO1,0.7603628758314381
NC1COCCN1c1ncnc2ccsc12,0.8303112763855715
O=C(O)COc1ccccc1[N+](=O)[O-],2.356
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,2.554
CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,0.416
C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C,2.749
CC(C)COC1(c2ccccc2)CN(C)CCO1,3.516
OCC1OC(Oc2c(I)ccc(OC3OC(CO)C(O)C(O)C3(O)O)c2I)C(O)C(O)C1O,-3.4639321095990683
OCC1OC(Oc2c(I)ccc(OC3OC(CO)C(O)C(O)(O)C3O)c2I)C(O)C(O)C1O,-3.443457753171462
OCC1OC(Oc2c(I)ccc(OC3OC(CO)C(O)(O)C(O)C3O)c2I)C(O)C(O)C1O,-3.447945586033769
OCC1OC(Oc2c(I)ccc(OC3OC(O)(CO)C(O)C(O)C3O)c2I)C(O)C(O)C1O,-3.390071312269019
OCC1OC(Oc2c(I)ccc(OC3(O)OC(CO)C(O)C(O)C3O)c2I)C(O)C(O)C1O,-3.377150802983415
OCC1OC(Oc2ccc(I)c(OC3(O)OC(CO)C(O)C(O)C3O)c2I)C(O)C(O)C1O,-3.500885702631969
OCC1OC(Oc2ccc(I)c(OC3OC(O)(CO)C(O)C(O)C3O)c2I)C(O)C(O)C1O,-3.349176080739632
OCC1OC(Oc2ccc(I)c(OC3OC(CO)C(O)(O)C(O)C3O)c2I)C(O)C(O)C1O,-3.4196588100306826
OCC1OC(Oc2ccc(I)c(OC3OC(CO)C(O)C(O)(O)C3O)c2I)C(O)C(O)C1O,-3.443938258853855
OCC1OC(Oc2ccc(I)c(OC3OC(CO)C(O)C(O)C3(O)O)c2I)C(O)C(O)C1O,-3.415680642703558
CN1C(=O)CN=C(c2ccccc2)c2cc(C#N)ccc21,3.363
CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1,2.904
Clc1nc(-c2ccccc2)nc2ccccc12,5.546
NC(CS)C(=O)O,-1.557
CSC1=NCCN1c1ccc([N+](=O)[O-])o1,2.866
CN(N=O)C(N)c1ccc(Br)cc1,1.9417176652620496
NCN(Cc1ccc(Br)cc1)N=O,1.8345422509123783
CCOC(=O)c1cnc2n(c1=O)CCC(C)C2,2.376
Cc1cccc(C)c1NC(=O)CCC(C)N,2.486
N=c1[nH]c(=S)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,1.432
N=c1[nH]c(=S)c2ncn(C3(N)CC(O)C(CO)O3)c2[nH]1,-1.288760069396126
N=c1[nH]c(=S)c2ncn(C3OC(CO)C(O)C3N)c2[nH]1,-1.455556731482564
N=c1[nH]c(=S)c2ncn(C3CC(N)(O)C(CO)O3)c2[nH]1,-1.118670714668761
N=c1[nH]c(=S)c2ncn(C3CC(O)C(N)(CO)O3)c2[nH]1,-1.2336871758711618
N=c1[nH]c(=S)c2ncn(C3CC(O)C(C(N)O)O3)c2[nH]1,-1.1283292359579966
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2,3.456
NC1COCCOCCOCCOCCOCCOc2ccccc2OCCOc2ccccc2O1,2.3368889534809782
NC1COc2ccccc2OCCOc2ccccc2OCCOCCOCCOCCOCCO1,2.3629955893523134
NC1COCCOCCOCCOCCOc2ccccc2OCCOc2ccccc2OCCO1,2.3203984682956222
NC1COCCOc2ccccc2OCCOc2ccccc2OCCOCCOCCOCCO1,2.2318768469651857
NC1COCCOCCOCCOc2ccccc2OCCOc2ccccc2OCCOCCO1,2.3770394410382014
NC1COCCOCCOc2ccccc2OCCOc2ccccc2OCCOCCOCCO1,2.214840426468496
NC1COc2ccccc2OCCOCCOCCOCCOCCOCCOc2ccccc2O1,2.28475647095017
COc1ccc(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(Cl)cc3)C(=N)C2C#N)cc1OC,5.562
Nc1ccc(N)c([N+](=O)[O-])c1,1.932
CN(Cc1ccccc1)N=Nc1ccc(C(N)=O)cc1,4.469
CNC(=O)Oc1cccc([N+](=O)[O-])c1,3.299
[N-]=C=N[N+](=O)c1cccc(F)c1,3.332
CCCCN,2.623
CCCCCCCCC(CCCC(C)C)c1ccccc1,7.257045344994321
CCCCCCCCC(CCCCCC)c1ccccc1,7.495511417896805
CCCCCCCCC(CCC(C)CC)c1ccccc1,7.356287434142072
CCCCCCCCC(CC(C)CCC)c1ccccc1,7.38750345364877
CCCCCCCCC(c1ccccc1)C(C)CCCC,7.333981414194564
CCCCCC(CCCCC(C)CCC)c1ccccc1,7.257384941009695
CCCCCC(CCCCCC(C)CC)c1ccccc1,7.331431998905113
CCCCCCCCC(CCCC(C)N)c1ccccc1,6.045331097752371
CCCCCCCCC(CCCCCN)c1ccccc1,5.982049296445816
CCCCCCCCC(CCC(N)CC)c1ccccc1,5.96653643032075
CCCCCCCCC(CC(N)CCC)c1ccccc1,6.123507456344102
CCCCCCCCC(c1ccccc1)C(N)CCCC,5.946109588770296
CCCCCCCCC(N)(CCCCC)c1ccccc1,6.217431372590808
CCCCCCCC(N)C(CCCCC)c1ccccc1,6.016680161145365
CCCCCCC(N)CC(CCCCC)c1ccccc1,5.994230965802952
CCCCCC(N)CCC(CCCCC)c1ccccc1,5.9543365011796325
CCCCCC(CCCC(N)CCCC)c1ccccc1,6.081295777353104
CCCCCC(CCCCC(N)CCC)c1ccccc1,5.956213566629059
CCCCCC(CCCCCC(N)CC)c1ccccc1,5.995347464314279
CCCCCC(CCCCCCC(C)N)c1ccccc1,5.978745366960286
CCCCCC(CCCCCCCCN)c1ccccc1,5.965412550140297
CCOP(=S)(OC)Oc1ccccc1,2.966341254464359
COP(=S)(OCN)Oc1ccccc1,1.900304995800411
c1c[nH]nn1,0.763
COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,5.01
CC(C)(C)c1ccccn1,3.915
O=C(c1ccccc1)c1ccccc1,4.291
C#CCOC(=O)Nc1ccc(OCC)c(OCC)c1,4.148
Cc1c[nH]cn1,1.555
CCCN=c1[nH]c(SC(C)(F)F)nc(=NC)[nH]1,1.376326139739943
CCC(C)N=c1[nH]c(SC(F)F)nc(=NC)[nH]1,1.283150218298917
CN=c1nc(SC(F)F)[nH]c(=NCC(C)C)[nH]1,1.1187304108561835
CCCCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,1.2176128279987193
CCCN=c1[nH]c(SC(N)(F)F)nc(=NC)[nH]1,0.2093772590159892
CCCN=c1[nH]c(SC(F)F)nc(=NCN)[nH]1,0.1490857978249333
CCC(N)N=c1[nH]c(SC(F)F)nc(=NC)[nH]1,0.1793581608446445
CN=c1nc(SC(F)F)[nH]c(=NCC(C)N)[nH]1,-0.2116092584372413
CN=c1nc(SC(F)F)[nH]c(=NCCCN)[nH]1,-0.0704100143782038
CCN(CC)C(=O)c1cccc2c1C(=O)C(=O)N(CC)C2=O,2.246
COP(=O)(NC(C)=O)SC,0.395
CCN(CC)P(=O)(N(CC)CC)N(CC)CC,3.767
CCN(CC)P(=O)(N(CC)CC)N(CC)CCN,2.0669181707981763
CCN(CC)P(=O)(N(CC)CC)N(CC)C(C)N,2.3923884759414413
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.259
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1CO,-1.44649137217075
Cc1cn(C2(O)CC(F)C(CO)O2)c(=O)[nH]c1=O,-1.3887957707015632
Cc1cn(C2OC(CO)C(F)C2O)c(=O)[nH]c1=O,-1.4729544568763924
Cc1cn(C2CC(O)(F)C(CO)O2)c(=O)[nH]c1=O,-1.3148471783489402
Cc1cn(C2CC(F)C(O)(CO)O2)c(=O)[nH]c1=O,-1.1703199091069532
Cc1cn(C2CC(F)C(C(O)O)O2)c(=O)[nH]c1=O,-1.2863935055891242
NCc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-1.4638211964538108
Cc1cn(C2(N)CC(F)C(CO)O2)c(=O)[nH]c1=O,-1.5201593964612512
Cc1cn(C2OC(CO)C(F)C2N)c(=O)[nH]c1=O,-1.640640330309795
Cc1cn(C2CC(N)(F)C(CO)O2)c(=O)[nH]c1=O,-1.2910544739696037
Cc1cn(C2CC(F)C(N)(CO)O2)c(=O)[nH]c1=O,-1.174319466022983
Cc1cn(C2CC(F)C(C(N)O)O2)c(=O)[nH]c1=O,-1.1964956020304136
COc1ccc2cc(CC(=O)OCC(=O)N(C(C)C)C(C)C)ccc2c1,5.547
C#CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,2.03
COc1ccc(O)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.517
CCCc1cc(S(=O)(=O)O)c2ccccc(OCN)c1-2,2.3608508324435062
CCC(N)c1cc(S(=O)(=O)O)c2ccccc(OC)c1-2,2.514498589375941
COc1ccccc2c(S(=O)(=O)O)cc(CC(C)N)c1-2,1.9538011605983008
COc1ccccc2c(S(=O)(=O)O)cc(CCCN)c1-2,1.964331177644546
CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2.251
CCCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,6.392
CN=c1[nH]c(C)nc2c1ncn2C1OC(CO)CC1F,2.0
Cc1nc2c(ncn2C2OC(CO)CC2F)c(=NCN)[nH]1,-0.4325662162412854
CN=c1[nH]c(CN)nc2c1ncn2C1OC(CO)CC1F,-0.562151524376968
CN=c1[nH]c(C)nc2c1ncn2C1(N)OC(CO)CC1F,-0.7171045532163924
CN=c1[nH]c(C)nc2c1ncn2C1OC(N)(CO)CC1F,-0.5939433283925775
CN=c1[nH]c(C)nc2c1ncn2C1OC(CO)C(N)C1F,-0.8639959620248479
CN=c1[nH]c(C)nc2c1ncn2C1OC(CO)CC1(N)F,-0.4441831123173395
CN=c1[nH]c(C)nc2c1ncn2C1OC(C(N)O)CC1F,-0.535396099686535
COC(=O)Nc1cccc(F)c1,3.692
CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.432
CCCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,7.681
OC1COCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCO1,2.397878522898407
OC1COCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCO1,2.5203830269288883
OC1COc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCO1,2.4380942566182866
OC1COCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2O1,2.358558436725699
OC1COCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCO1,2.3426168471272173
OC1COCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCO1,2.3834676609657377
OC1COCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCO1,2.45606841533311
NC1COCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCO1,2.342820215681178
NC1COCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCO1,2.4864817745186705
NC1COc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCO1,2.3704084436193744
NC1COCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2O1,2.4365482065814263
NC1COCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCO1,2.354201341667705
NC1COCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCOCCO1,2.410716550654887
NC1COCCOCCOCCOc2ccccc2OCCOCCOCCOCCOCCOCCOCCOc2ccccc2OCCOCCOCCO1,2.3579053728788817
CSC(=O)c1cccc2nnsc12,4.164
O=C1CC=C(O)N1c1ccc(Cl)cc1,2.428
CCC(=O)NN,0.603
NC(=Cc1ccoc1)[N+](=O)[O-],0.9043677764730088
NC(=C[N+](=O)[O-])c1ccoc1,0.8118168972981854
CN(C(=O)CCS(C)=O)c1ccc(S(=O)(=O)N(C)C)cc1,1.132
CCCCCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,8.803
COc1cc(NC(=O)N=C(N)N)ccc1C#N,1.682
N#Cc1cccc(C(N)=O)c1,2.396
CC(C)c1ccccc1O,4.45
CCC(C)c1ccccc1O,2.866102715486728
CC(C)(C)c1ccccc1O,2.6802446142642915
CC(C)Cc1cc(C(=O)NN)ccn1,1.962
CCOC(=O)N=[N+]([O-])c1ccccc1,3.701
CCCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,6.289
Cc1nnc(-c2ccccn2)o1,1.863
NCc1nnc(-c2ccccn2)o1,0.561754345090814
CCCc1cccc(CC)c1,3.258669517333476
CCc1cccc(C(C)N)c1,2.219354949755091
CCc1cccc(CCN)c1,1.705550237977049
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)N=CN2,1.049
NCc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)N=CN2,-0.9677049817490556
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)N=C(N)N2,-0.92693190191534
CCOc1ccc(N)cc1,2.729
O=[N+]([O-])c1ccc(CCBr)cc1,4.285
CC(CBr)c1ccc([N+](=O)[O-])cc1,3.0244583601561
CC(Br)Cc1ccc([N+](=O)[O-])cc1,2.889579502735397
NC(=S)c1ccccc1,2.567
Cc1ncc([N+](=O)[O-])n1CCCS(C)(=O)=O,0.477
Cc1ncc([N+](=O)[O-])n1CCCS(=O)(=O)CN,-0.095813213765918
Cc1ncc([N+](=O)[O-])n1CCC(N)S(C)(=O)=O,-0.1323800449620357
Cc1ncc([N+](=O)[O-])n1CC(N)CS(C)(=O)=O,-0.5366640667330081
Cc1ncc([N+](=O)[O-])n1C(N)CCS(C)(=O)=O,0.0516964038815575
CS(=O)(=O)CCCn1c([N+](=O)[O-])cnc1CN,-0.2239954264694391
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.877
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],6.195
C=CC(=O)OC,2.309
CCN(CC)CCOC(=O)C=Cc1ccc(F)cc1,4.225
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,4.305
CC1NCCc2c(cc(O)c(O)c2Cl)C1c1ccc(O)cc1,3.189807609068512
CC1(c2ccc(O)cc2)CNCCc2c1cc(O)c(O)c2Cl,2.947998139425429
CC1CNCC(c2ccc(O)cc2)c2cc(O)c(O)c(Cl)c21,3.2133974666621343
CC1Cc2c(cc(O)c(O)c2Cl)C(c2ccc(O)cc2)CN1,3.1515881434280826
NC1NCCc2c(cc(O)c(O)c2Cl)C1c1ccc(O)cc1,1.989006835507384
NC1(c2ccc(O)cc2)CNCCc2c1cc(O)c(O)c2Cl,1.8280442380694144
NC1CNCC(c2ccc(O)cc2)c2cc(O)c(O)c(Cl)c21,2.2854435162812825
NC1Cc2c(cc(O)c(O)c2Cl)C(c2ccc(O)cc2)CN1,2.009568751525515
C#CCOc1cc(OC(=O)N(CC)CC)c(Cl)cc1Cl,5.4
O=C(O)CCC(Nc1ccc(Br)cc1)C(=O)O,2.631
COC(=O)CNC(=O)c1ccc(N)cc1,1.175
CCOC(=O)c1cnc2ccccn2c1=O,1.2
CCCNC,2.203
CNCC(C)N,-0.3949497937329836
CNCCCN,-0.4654678686194993
CCC(N)NC,-0.0789485902731021
CCCNCN,-0.0237551223867867
c1ccc2cc3sccc3cc2c1,5.432
CCCCCCCCCCCC(=O)C(C)(C)C(=O)N(C)c1c(OC)cc(OC)cc1OC,8.106
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O,0.047
CCCCSC1=CC(=O)c2ccccc2C1=O,4.162
C#CCOc1cc(OC(=O)N2CCC(F)(F)C2)c(Cl)cc1Cl,4.83
O=C(O)CCOc1cccc2ccccc12,4.515
Cc1cnc(Cl)cn1,2.56
c1ccc(CSc2ncn[nH]2)cc1,3.664
CCC(C)NC(=O)C(=Cc1ccccc1)Cc1ccccc1,5.89
CCCCCCn1ccc(=O)c(O)c1CC,3.11
CCc1c(O)c(=O)ccn1CCCC(N)CC,1.7229804853013375
CCc1c(O)c(=O)ccn1CCCCC(C)N,1.575537485271276
CCc1c(O)c(=O)ccn1CCCCCCN,1.6839183596260148
CCCC(N)CCn1ccc(=O)c(O)c1CC,1.7323722797128511
CCCCC(N)Cn1ccc(=O)c(O)c1CC,1.6948316283529117
CCCCCC(N)n1ccc(=O)c(O)c1CC,2.149896744343402
CCCCCCn1ccc(=O)c(O)c1C(C)N,2.149355864008081
CCCCCCn1ccc(=O)c(O)c1CCN,1.6137481304871164
C=CCn1cncc1[N+](=O)[O-],2.261
Oc1ncnc2[nH]ncc12,1.191
CC(c1ccccc1)N(N=O)c1ccccc1,4.023266683765021
c1ccc(-c2ncnc3ccccc23)cc1,3.742
Oc1ccccc1,2.864
CCc1ccc(N)cc1,3.434
NCCCCN,0.745
NCCCC(N)N,-1.0452413295712462
NCCC(N)CN,-1.4104522412973843
Clc1ccc2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,7.646
O=C(c1ccccc1)c1ccncc1,3.474
CCc1cc(=O)ss1,3.156
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,5.733
Cc1c(Cl)cccc1Cl,4.975
CCc1c(Cl)cccc1Cl,3.4678605745929514
NCc1c(Cl)cccc1Cl,2.509713653751424
Clc1cc(Cl)cc(-c2cccc(Cl)c2Cl)c1,7.659
NS(=O)(=O)Nc1ccccc1,1.353
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,6.506
O=C(O)CSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,3.515
Cc1ccc(NC(=O)N(C)C)cc1Cl,3.708
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,8.105
COc1cc(OC)c(Cl)c(Cc2c[nH]c(=N)[nH]c2=N)c1Cl,4.166
COc1cc(OC)c(Cl)c(C(C)c2c[nH]c(=N)[nH]c2=N)c1Cl,2.7751690923604326
CCOc1cc(OC)c(Cl)c(Cc2c[nH]c(=N)[nH]c2=N)c1Cl,2.564264879242357
CSC(C)=NOC(=O)N(C)SN(C)C(=O)N(C)C,2.195
c1ccc2scnc2c1,3.562
CCc1c(C)nc2cccc(C)n2c1=O,3.586
O=C(O)COc1ccccc1O,2.682
CCCCc1ccc(NC(C)=O)c([N+](=O)[O-])c1,4.368
COc1cc(S(C)=O)ccc1-c1cn2ccncc2n1,2.222
NC(=O)C(=Cc1cccc(F)c1)C(N)=O,1.69
NC(=O)NS(=O)(=O)Cc1ccccc1,1.856
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,6.003
CC(=O)N=c1cncc[nH]1,1.287
C=CC(C)c1ccccc1,3.0592261364707185
C=C(C)Cc1ccccc1,2.7411827116075096
CC=CCc1ccccc1,2.797917317812903
CC(C)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,6.29
CCC(C)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,5.42319599497298
CC(C)(C)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,5.021154125616117
CC(=O)C(=Cc1ccc(C)cc1)C(C)=O,3.563
CC1CCCN(N=O)C1,2.339
CC1CCCN(N=O)C1N,0.6180113130966686
CC1(N)CCCN(N=O)C1,0.5061878590977738
NCC1CCCN(N=O)C1,0.3489125025704626
CC1CN(N=O)CCC1N,0.3820952851136875
CC1CC(N)CN(N=O)C1,0.2496545290927913
CC1CCC(N)N(N=O)C1,0.6795313644432963
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,2.688
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,4.663
CCN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,4.145592509470139
CC(CC(c1ccc(Cl)cc1)c1ccccn1)N(C)C,4.126088187147468
CC(CN(C)C)C(c1ccc(Cl)cc1)c1ccccn1,4.067581301098105
CN(C)CCC(C)(c1ccc(Cl)cc1)c1ccccn1,3.950137959896692
COCC(N)N=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,-1.046663047823834
COC(N)CN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,-0.8694499775536753
N=c1nc(-c2cc[nH]c(=NCCOCN)c2)[nH][nH]1,-0.8949561287094283
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1C2N1C(=O)OCc1ccccc1,2.543
C=CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,2.841
CC12CC(CC1N)c1ccccc12,2.195355720523964
CC1C2CC(N)C1c1ccccc12,2.277868545013887
CC12CC(N)C(C1)c1ccccc12,2.262388133276723
CC1C2CC(c3ccccc32)C1N,2.3098865317242283
CC1(N)CC2CC1c1ccccc12,2.3025029490015667
CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.737
NCS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.0864080491923596
CS(=O)(=O)Nc1ccc(C(N)COCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.4145569740207888
CS(=O)(=O)Nc1ccc(CC(N)OCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.238909968450982
CS(=O)(=O)Nc1ccc(CCOC(N)CCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.0790176933414857
CS(=O)(=O)Nc1ccc(CCOCC(N)CS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,0.8388125791853276
CS(=O)(=O)Nc1ccc(CCOCCC(N)S(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.087526544241232
CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)C(N)CNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.19761953818762
CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CC(N)NCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.0949401880133385
CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNC(N)Cc2ccc(O)c3[nH]c(=O)sc23)cc1,1.2182158104136642
CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCC(N)c2ccc(O)c3[nH]c(=O)sc23)cc1,1.2556298229667275
COc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,5.01
CCOP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,4.230446565264574
Cc1cccnc1,2.494
NCc1cccnc1,0.4771405214530127
O=C1OC2(CCCC2)c2ccccc21,4.085
CCCc1cc(S(=O)(=O)O)c2cc(C(C)CO)cccc1-2,2.990603784752585
CCCc1cc(S(=O)(=O)O)c2cc(C(C)(C)O)cccc1-2,3.1878382174771165
CCC(O)c1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,3.678283867306126
CC(O)Cc1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,2.9853712813036566
CC(C)c1cccc2c(CCCO)cc(S(=O)(=O)O)c-2c1,2.992003644041312
CCCc1cc(S(=O)(=O)O)c2cc(C(C)CN)cccc1-2,3.030073183431226
CCCc1cc(S(=O)(=O)O)c2cc(C(C)(C)N)cccc1-2,3.2158513084669296
CCC(N)c1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,3.56681138745544
CC(N)Cc1cc(S(=O)(=O)O)c2cc(C(C)C)cccc1-2,3.045981696131012
CC(C)c1cccc2c(CCCN)cc(S(=O)(=O)O)c-2c1,2.990110786376868
OCCCCCc1ccncc1,2.938
NC(O)CCCCc1ccncc1,1.1012472954594068
NC(CO)CCCc1ccncc1,0.758181543155684
NC(CCO)CCc1ccncc1,0.7460051664140337
NC(CCCO)Cc1ccncc1,0.7012827019391689
NC(CCCCO)c1ccncc1,1.2933516319862746
CNC(=O)Oc1ccc(C(C)=O)cc1,2.571
O=C(O)c1ccsc1,3.105
COc1ccc(C(C)=O)c(OC)c1OC,3.072
CCCCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,4.225
NCc1no[n+]([O-])c1Cl,-0.6594154734726345
CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,5.076
CCC1(C)OCC(COc2ccc(Oc3ccccc3)cc2)O1,4.392293551491576
CCC1OC(C)C(COc2ccc(Oc3ccccc3)cc2)O1,4.4361866034162905
CCC1OCC(C)(COc2ccc(Oc3ccccc3)cc2)O1,4.305917562048391
CCC1OCC(C(C)Oc2ccc(Oc3ccccc3)cc2)O1,4.398602692796508
CC(C)C1OCC(COc2ccc(Oc3ccccc3)cc2)O1,4.203508142812778
CCCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,4.444015941134261
c1cnc(N2CCNCC2)nc1,1.408
NC1CNCCN1c1ncccn1,-0.8760665556663175
NC1CN(c2ncccn2)CCN1,-0.8934763821424518
CC(C)c1cccc(OCC(=O)O)c1,3.473
CC(Sc1nnc(-c2ccc(F)cc2)n1-c1ccccc1)C(N)=O,4.936
CC(C)c1nnc(SCC(=O)c2ccccc2)n(N)c1=O,3.149
CC(=O)Nc1ccc(C)cc1[N+](=O)[O-],2.401
N#Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,3.435
CCC(C)C(N)C(=O)NC(C=O)C(=O)NC(CC(C)C)C(O)O,-0.241
C#CCOc1c(Cl)cc(N=CNOc2ccccc2)cc1Cl,5.946
NC(=O)OCc1ccccc1,2.494
C[N+](C)(CCCS(=O)(=O)[O-])Cc1ccccc1,-0.558
