SMILES,LogP
COCC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=COC(O)C5)C(OC(C)O)CC43O)C2)OC(C)C1OC(C)O,-0.72658062636337
CN(C)C(CN1C(CC(O)OCC)SC(C1O)CC=2C(F)CCCC=2F)O,4.607
CCCOC(O)CC1SC(CC2=C(F)CCCC2F)C(O)N1CC(O)N(C)C,4.700142513629807
CCOCC(O)CC1SC(CC2=C(F)CCCC2F)C(O)N1CC(O)N(C)C,4.597185300367321
C1C(OC(C1)CCCC2C(NC(=S)S2)O)[N+]([O-])O,2.299
[O-][N+](O)CC1CCC(CCCC2SC(=S)NC2O)O1,2.383942745109538
[O-][N+](O)C1CCC(CCCC2SC(=S)NC2O)O1,2.400285497435019
C=1(CCCl)C(CCCl)C(C(C)C(CCCl)C=1CCCl)CCCl,6.54
CCC1C(CCCl)C(CCCl)=C(CCCl)C(CCCl)C1CCCl,6.539320529188491
CC1C(CCCl)C(CCCl)=C(CCCl)C(CCCl)C1CCCl,6.393496029043348
CN(C)CCOC1CCCCC1C,4.456
CCC1CCCCC1OCCN(C)C,4.489893968928193
CC1CCCCC1OCCCN(C)C,4.459818715872653
OC(CCCCC(O)O)O,1.783
OCC(O)CCCCC(O)O,1.6651108855603145
C1(C(CCCC1)(C=2C(CCC(CCCl)C=2)CCCl)O)N3NCNC3,4.903
OCC1(C2=CC(CCCl)CCC2CCCl)CCCCC1N1CNCN1,4.964957146053729
O=S1(O)CC2C(NC(S2)NC3CC(CCC3CCCl)C(N4CCC(CC4)C(OCC)O)O)C1,4.271
CCCOC(O)C1CCN(C(O)C2CCC(CCCl)C(NC3NC4C[SH](=O)(O)CC4S3)C2)CC1,4.414871640146689
CCOCC(O)C1CCN(C(O)C2CCC(CCCl)C(NC3NC4C[SH](=O)(O)CC4S3)C2)CC1,4.250210489780945
O=S(O)(N1CCCN(S(O)(O)C=2C(C)CC(CC=2)C)CC1)C=3C(C)CC(CC=3)C,9.885
CCC1CC=C(S(O)(O)N2CCCN([SH](=O)(O)C3=CCC(C)CC3C)CC2)C(C)C1,9.885530154039312
CC1CC=C(S(O)(O)N2CCCN([SH](=O)(O)C3=CCC(C)CC3C)CC2)C(C)C1,9.975106963771958
C(OC)(O)CCCCC(OC)O,2.59
CCOC(O)CCCCC(O)OC,2.4423389799482687
COCC(O)CCCCC(O)OC,2.6478046642826722
CCOC,3.479
CCCOC,3.5955570364814515
CCOCC,3.5721056068771246
C1CC(CCC1)CC(NC(O)C(NC(O)C(CC=2CCC(CC=2)OC)NC(N(CCOCOCCOC)C)O)CC3CNCN3)C(O)C4OC(O)N(C4)CC,1.685
CCCN1CC(C(O)C(CC2CCCCC2)NC(O)C(CC2CNCN2)NC(O)C(CC2=CCC(OC)CC2)NC(O)N(C)CCOCOCCOC)OC1O,1.7125955208016745
CCN1CC(C(O)C(CC2CCCCC2)NC(O)C(CC2CNCN2)NC(O)C(CC2=CCC(OCC)CC2)NC(O)N(C)CCOCOCCOC)OC1O,1.5866933810629522
O(C(NC1CCC(OCC)C(C1)OCC)O)C(CCC)C,4.757
CCCCC(C)OC(O)NC1CCC(OCC)C(OCC)C1,4.810348679695893
CCCC(C)OCC(O)NC1CCC(OCC)C(OCC)C1,4.699116978246568
C(CC)N(CCC)C1CC=2C(C(O)CCC=2)OC1,4.888
CCCCN(CCC)C1COC2C(=CCCC2O)C1,5.031550358617609
CCCN(CCC)C1COCC2C(=CCCC2O)C1,4.918922702891017
OC(NC=1CCC(CC=1)BBBr)N,3.262
NCC(O)NC1=CCC(BBBr)CC1,3.180227112023851
NC(O)NC1=CCC(BBBr)CC1,3.199967635139157
[N+](C=1C(CCC(CCCl)C=1)N)([O-])O,3.949
NCC1CCC(CCCl)C=C1[N+]([O-])O,3.978045949896453
NC1CCC(CCCl)C=C1[N+]([O-])O,3.844511991824105
C1CC(CCC1)CC(OC2CCC(NC(O)N(OC)C)CC2)C,5.569
CCON(C)C(O)NC1CCC(OC(C)CC2CCCCC2)CC1,5.690862114776981
CON(C)C(O)NC1CCC(OCC(C)CC2CCCCC2)CC1,5.646897239619862
C1C(SC(C2CCC(CC2)C(C(O)O)C)N1)C,4.525
CCC1CNC(C2CCC(C(C)C(O)O)CC2)S1,4.575587916966531
CC1CNC(C2CCC(C(C)C(O)O)CC2)S1,4.407955737872876
NNC(C1CCCC(N)C1)O,0.459
NNCC(O)C1CCCC(N)C1,0.3178176302779917
NNC(O)C1CCCC(N)C1,0.3756486122631773
C1CC(CC(NC2CCCCC2F)O)CCC1,4.981
OCC(CC1CCCCC1)NC1CCCCC1F,5.057114840075366
O=[N+](CCC1CCCS1)[O-],4.289
O=[N+]([O-])CCCC1CCCS1,4.280229926538028
O=[N+]([O-])CCC1CCCS1,4.245683531848398
C1(C(C(C(C(CC)OC(O)C(C)C(C(C)C(OC2C(C(CC(O2)C)NC)O)C(CC1C)(C)O)OC3OC(C)C(C(C3)(C)OC)O)(O)C)O)C)O,6.224
CCCC1OC(O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(O)C(C)C(O)C1(C)O,6.094841813177813
CCC1OCC(O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(O)C(C)C(O)C1(C)O,6.318325434097192
C(C)CN(CCC)CNC1NC(O)N(C2CCC(CO)O2)CC1,2.71
CCCCN(CCC)CNC1CCN(C2CCC(CO)O2)C(O)N1,2.5629420777188776
CCCN(CCC)CNC1CCN(C2CCC(CO)O2)C(O)N1,2.7819663456688106
OC(O)CN(CC(O)O)CC(O)NC1C(CC(C)C(C1C)BBBr)C,1.905
CCC1CC(C)C(NC(O)CN(CC(O)O)CC(O)O)C(C)C1BBBr,2.04573807411057
CC1CC(C)C(NC(O)CN(CC(O)O)CC(O)O)C(C)C1BBBr,2.034569048484046
C(OCCOC(O)C1CCCCC1)COCCO,2.435
OCCCOCCOCCOC(O)C1CCCCC1,2.3609451384000457
FC=1CCCC(C=1C(OC)O)CCCl,3.872
CCOC(O)C1=C(F)CCCC1CCCl,3.9529026998692616
COCC(O)C1=C(F)CCCC1CCCl,3.8710839363310408
CC(C)(C)C(COC=1CCC(BBBr)CC=1)OC(N2CCNC2)O,5.374
CCC(C)(C)C(COC1=CCC(BBBr)CC1)OC(O)N1CCNC1,5.23824533373154
CC(C)(C)C(COCC1=CCC(BBBr)CC1)OC(O)N1CCNC1,5.496489322546555
C1CCCCC1NC(O)N(CCCCCl)NO,3.885
ONN(CCCCCCl)C(O)NC1CCCCC1,3.843397936642042
ONN(CCCCCl)C(O)NC1CCCCC1,3.869534966288278
CC(C)(C1CCC(C2CCCC(C2)O)C(O)C1)CCCCCCCC,7.881
CCCCCCCCCC(C)(C)C1CCC(C2CCCC(O)C2)C(O)C1,7.861807603383779
FC(F)(F)C1CC(CC(O)O)CCC1,4.065
OCC(O)CC1CCCC(C(F)(F)F)C1,3.9905839573526563
C=1N(C)C(C(O)CC=1)O,0.951
CCN1C=CCC(O)C1O,1.0400773071206302
CN1C=CCC(O)C1O,0.8875252499608506
C=1CCCCC=1CC(NC=2CC(CCCl)CCC=2)O,4.672
OCC(CC1=CCCCC1)NC1=CCCC(CCCl)C1,4.7448369803415975
OCCN(CCO)CCO,0.278
OCCCN(CCO)CCO,0.2771326746114162
[O-][N+](OCC(CO[N+]([O-])O)O[N+]([O-])O)O,2.709
[O-][N+](O)OCCC(CO[N+]([O-])O)O[N+]([O-])O,2.8187900980807084
C1CCCCC1CC(C(O)CC(C(C)C)C(NCCCNC(O)N)O)NC(O)C(CCCC)OC(C(O)N2CCC(CC2)OCOC)CC=3CCCCC=3,3.881
CCCCCC(OC(CC1=CCCCC1)C(O)N1CCC(OCOC)CC1)C(O)NC(CC1CCCCC1)C(O)CC(C(C)C)C(O)NCCCNC(N)O,4.012899859294239
CCCCC(OCC(CC1=CCCCC1)C(O)N1CCC(OCOC)CC1)C(O)NC(CC1CCCCC1)C(O)CC(C(C)C)C(O)NCCCNC(N)O,3.8071019441701925
O=S(O)(C=1CCC(N)CC=1)NC2NC(OC)NC(OC)C2,3.802
CCOC1CC(N[SH](=O)(O)C2=CCC(N)CC2)NC(OC)N1,3.7464890379582125
COCC1CC(N[SH](=O)(O)C2=CCC(N)CC2)NC(OC)N1,3.7776562804822715
O=S(O)(C1CC(OC)CCC1N)O,-7.006
CCOC1CCC(N)C([SH](=O)(O)O)C1,-6.894502073445723
COCC1CCC(N)C([SH](=O)(O)O)C1,-7.012780251815283
C=1CCCCC=1C2(NC(O)NC2O)C,1.919
CCC1(C2=CCCCC2)NC(O)NC1O,2.038943550930122
CC1(C2=CCCCC2)NC(O)NC1O,1.9112628284684272
FC(F)(F)OC1CCC(NCC(C#N)S(O)(O)C(C)(C)C)CC1,5.855
CCC(C)(C)S(O)(O)C(C#N)CNC1CCC(OC(F)(F)F)CC1,5.877627487150328
CC(C)(C)S(O)(O)C(C#N)CNC1CCC(OCC(F)(F)F)CC1,5.857865767297796
N(C1CCCC(C1OC)CCCl)C(C)O,2.707
CCOC1C(CCCl)CCCC1NC(C)O,2.7624105385569844
COCC1C(CCCl)CCCC1NC(C)O,2.6056707191128723
C1(C)CCC2C(C1)CCCN2,3.913
CCC1CCC2NCCCC2C1,4.001421755569331
CC1CCC2NCCCC2C1,3.964054958027306
C=1(BBBr)NC(C(BBBr)N=1)BBBr,3.225
BrBBCC1=NC(BBBr)C(BBBr)N1,3.3193181071193565
BrBBC1=NC(BBBr)C(BBBr)N1,3.326882963438912
C=1C(CCC(C(C2CCCCC2)O)C=1)OC3CC(O)N3,3.644
OCC1CC(OC2C=CC(C(O)C3CCCCC3)CC2)N1,3.677564000588107
C=1C(NNN(C)CCCC)CCC(C=1)C(O)N,4.526
CCCCCN(C)NNC1C=CC(C(N)O)CC1,4.538916608362524
FC(F)(F)C=1CCCC(O)C=1,3.975
OCC1C=C(C(F)(F)F)CCC1,3.837517731110369
C1CC(C(O)C(CC)N1C)O,1.245
CCCC1C(O)C(O)CCN1C,1.2018402944089288
CCC1C(O)C(O)CCN1C,1.1054328324379152
C=1NCC(N=1)CCN,1.504
NCCCC1CNC=N1,1.6298635474549479
NCCC1CNC=N1,1.5395554244541685
CC(C)CCCC(C)CCO,2.809
CCC(C)CCCC(C)CCO,2.6931703474815
FC(F)(F)C=1CC2NC(CCCCCC)NS(O)(O)C2CC=1S(O)(O)N,4.183
CCCCCCCC1NC2CC(C(F)(F)F)=C(S(N)(O)O)CC2S(O)(O)N1,4.331128202165035
CCCCCCC1NC2CC(C(F)(F)F)=C(S(N)(O)O)CC2S(O)(O)N1,4.038469675697359
C1C(CC(O)C(C(OC2CCC(C)CC2)O)C1)N,4.622
CCC1CCC(OC(O)C2CCC(N)CC2O)CC1,4.6732051929174725
CC1CCC(OCC(O)C2CCC(N)CC2O)CC1,4.495615275275782
C=1CC(C(C)CC=1O)C,4.199
CCC1CC=C(O)CC1C,4.318387727130792
CC1CC=C(O)CC1C,4.215855962787463
C1CN1P(N2CC2)(O)NC(O)C=3CCC(CC=3)I,3.697
OCC(N[PH](O)(N1CC1)N1CC1)C1=CCC(I)CC1,3.7422557678924675
C(O)NC=1CCCC(OC)C=1,2.596
CCOC1C=C(NCO)CCC1,2.693841852648165
COCC1C=C(NCO)CCC1,2.531250469096059
O=S(O)(N)C1CCC(CC1)CCCl,2.941
N[SH](=O)(O)CC1CCC(CCCl)CC1,3.0639209418564803
N[SH](=O)(O)C1CCC(CCCl)CC1,2.9614114707060164
O=S(O)(C)N(CC(O)NC1C(CCCC1F)F)C2CC(CCCl)C(CCCl)CC2CCCl,5.496
CC[SH](=O)(O)N(CC(O)NC1C(F)CCCC1F)C1CC(CCCl)C(CCCl)CC1CCCl,5.438810854103828
C[SH](=O)(O)N(CC(O)NC1C(F)CCCC1F)C1CC(CCCl)C(CCCl)CC1CCCl,5.502977118672029
CC(C)CC(C(O)NC(CC(O)O)C(N)O)NC(O)C(C(CC)C)NC(C)O,1.57
CCCC(C)C(NC(C)O)C(O)NC(CC(C)C)C(O)NC(CC(O)O)C(N)O,1.4949542458095493
CCC(C)C(NC(C)O)C(O)NC(CC(C)C)C(O)NC(CC(O)O)C(N)O,1.4943702616778114
C(C)(NOC(O)N(C)SN(C)C(C1CCCCC1CCCl)O)SC,3.872
CCSC(C)NOC(O)N(C)SN(C)C(O)C1CCCCC1CCCl,3.9118377891077234
CSC(C)NOCC(O)N(C)SN(C)C(O)C1CCCCC1CCCl,3.9526888012373673
C(CC)CCBBBr,4.921
CCCCCCBBBr,5.065688214323859
CCCCCBBBr,5.060508948673049
O(C(C1CCC(CC1)NNN(C)CCO)O)CC,4.238
CCCOC(O)C1CCC(NNN(C)CCO)CC1,4.356317270826264
CCOCC(O)C1CCC(NNN(C)CCO)CC1,4.1633254676918545
C1CN(CCC1)CC(NC=2CCCC(OC)C=2)O,4.021
CCOC1C=C(NC(O)CN2CCCCC2)CCC1,3.929286564347078
COCC1C=C(NC(O)CN2CCCCC2)CCC1,4.07147479898319
C1CC(CCC1)NC(O)NS(O)(O)C=2CCC(CC=2)C(C)O,3.863
CCC(O)C1CC=C(S(O)(O)NC(O)NC2CCCCC2)CC1,3.907582043732094
CC(O)C1CC=C(S(O)(O)NC(O)NC2CCCCC2)CC1,3.726259352741611
CN(C)NNC=1CC2C3C(CCCC3)OC2CC=1,8.042
CCN(C)NNC1=CCC2OC3CCCCC3C2C1,8.149385192297007
CN(C)NNC1=CCC2OCC3CCCCC3C2C1,7.998652481286653
CC(C)NNC(C(C)OC1CCC(CC1)CCCl)O,3.68
CCC(C)NNC(O)C(C)OC1CCC(CCCl)CC1,3.764844939077924
CC(C)NNC(O)C(C)OCC1CCC(CCCl)CC1,3.722425189881796
CC(C)C1CCC(CC1O)C,4.684
CCC1CCC(C(C)C)C(O)C1,4.647716390518825
CC1CCC(C(C)C)C(O)C1,4.694400459613986
CC(C)(C)NSC=1SC2CCCCC2N=1,6.149
CCC(C)(C)NSC1=NC2CCCCC2S1,6.084346629900643
CC(C)(C)NSC1=NC2CCCCC2S1,6.068747394301183
C1CC(C(O)C)CC(C(O)C)C1,2.873
CCC(O)C1CCCC(C(C)O)C1,2.9285739766508176
CC(O)C1CCCC(C(C)O)C1,2.9320196601875286
C=1(CCCCC=1)C(C=2CCCCC=2)(C=3CCCCC=3)SCC(C(O)O)N,3.468
NCC(CSC(C1=CCCCC1)(C1=CCCCC1)C1=CCCCC1)C(O)O,3.522482718399863
NC(CSC(C1=CCCCC1)(C1=CCCCC1)C1=CCCCC1)C(O)O,3.5387303136657784
O1C2CCC(CC2C(BBBr)C1C3CCCCC3C(O)O)C,6.488
CCC1CCC2OC(C3CCCCC3C(O)O)C(BBBr)C2C1,6.610262170870441
CC1CCC2OCC(C3CCCCC3C(O)O)C(BBBr)C2C1,6.44494126545688
C(C#N)CNCCC#N,0.387
N#CCCCNCCC#N,0.5033074340541633
N#CCCNCCC#N,0.2698990663968752
C1C(C(F)CCC1)CC(O)O,2.552
OCC(O)CC1CCCCC1F,2.5526604853305863
C(CCCC(O)OC)CCCCCCCCCCCCC,4.385
CCCCCCCCCCCCCCCCCCC(O)OC,4.30730270550612
CCCCCCCCCCCCCCCCCC(O)OCC,4.2458902908074165
C1(CCCCC1C)OCC(O)O,3.364
CCC1CCCCC1OCC(O)O,3.327293985711224
CC1CCCCC1OCCC(O)O,3.3502777582246632
CC(N1C(NCC1)[N+]([O-])O)C(NCCO)O,0.516
CCC(C(O)NCCO)N1CCNC1[N+]([O-])O,0.47846345983704597
CC(C(O)NCCO)N1CCNC1[N+]([O-])O,0.5768891289536691
C=1C(CCC(S(O)OC)C=1)O,2.083
CCO[SH](O)C1C=CC(O)CC1,2.1829244756996244
CO[SH](O)C1C=CC(O)CC1,2.1894186223341396
FC(F)(F)COC=1C(CC(CC=1)OCC(F)(F)F)C(NCC2CCCCN2)O,5.13
OCC(NCC1CCCCN1)C1CC(OCC(F)(F)F)CC=C1OCC(F)(F)F,5.180046723144111
CC(C)(C)N1NC(NN1)OC2CCC(NC(N(C)C)O)CC2,3.475
CCN(C)C(O)NC1CCC(OC2NNN(C(C)(C)C)N2)CC1,3.574000660119651
CN(C)C(O)NC1CCC(OCC2NNN(C(C)(C)C)N2)CC1,3.4425047132259823
OC(CN1CNCC1)(C=2CCC(CC=2)CO)C3CCC(CC3)C4CCNCC4,3.554
OCCC1CC=C(C(O)(CN2CCNC2)C2CCC(C3CCNCC3)CC2)CC1,3.6698771619321677
C1CCCC=2NNC(O)CC1=2,2.148
OCC1CC2=C(CCCC2)NN1,2.0859337892012553
C1CCCCN1CC(O)NC=2C(F)CCCC=2,3.496
OCC(CN1CCCCC1)NC1=CCCCC1F,3.368533635070374
C1C(C(O)CC(C1)O)[N+]([O-])O,2.177
[O-][N+](O)CC1CCC(O)CC1O,2.24798468658919
[O-][N+](O)C1CCC(O)CC1O,2.0923488138389605
C(SC=1C=2CCCCC=2NC=1)C(O)O,3.675
OCC(O)CSc1c[nH]c2c1CCCC2,3.542194432032944
CN(C)C(OC=1C(C(C)O)CCCC=1)O,2.509
CCC(O)C1CCCC=C1OC(O)N(C)C,2.383235951251827
CC(O)C1CCCC=C1OCC(O)N(C)C,2.3655365542533873
C=1(CCCl)C(CC(CCCl)C(CCCl)C=1)OC=2C(CCC(CCCl)C=2)CCCl,7.722
ClCCC1=CC(CCCl)C(CCCl)CC1OCC1=CC(CCCl)CCC1CCCl,7.674552921392383
CN(C)C(O)OC=1CCC(CC=1)C,3.343
CCC1CC=C(OC(O)N(C)C)CC1,3.2808750349290223
CC1CC=C(OCC(O)N(C)C)CC1,3.282704767547178
NC1NC(N)C(CN1)CC=2CC(C(OCC)CC=2)OC,-0.321
CCCOC1CC=C(CC2CNC(N)NC2N)CC1OC,-0.22201714565865122
CCOCC1CC=C(CC2CNC(N)NC2N)CC1OC,-0.46839507690813187
CC(C)C1CCCCC1,5.222
CCC(C)C1CCCCC1,5.184180582733025
CN(C)CCN(C=1NCCCC=1)CC=2SCCC=2,4.798
CCN(C)CCN(CC1=CCCS1)C1=CCCCN1,4.944744512665294
CN(C)CCN(CC1=CCCS1)C1=CCCCN1,4.830430788822253
O(C1C(OC2CC(O)C(C(C)O2)OC3CC(C(O)C(C)O3)O)C(OC(C1)OC4CC5C(C)(CC4)C6CC(O)C7(C(CCC7C=8CC(OC=8)O)(O)C6CC5)C)C)C,1.454
CCOC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=COC(O)C5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.5089028979240324
COCC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=COC(O)C5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.316078178581445
C1C(C2C(C(C1)OC)CCCN2)O,3.577
CCOC1CCC(O)C2NCCCC12,3.7070542708118936
COCC1CCC(O)C2NCCCC12,3.4575918699255217
C1CCC(C(CCCCCCCCC)CC)CC1,7.921
CCCCCCCCCC(CC)C1CCCCC1,8.001415636406813
COC1CC=2N3C(CC4OCCC5CN6C7CC5C4C3C7(CC6)C=2CC1OC)O,2.422
CCOC1CC2=C(CC1OC)C13CCN4CC5CCOC6CC(O)N2C1C6C5CC43,2.544411325137072
COCC1CC2=C(CC1OC)C13CCN4CC5CCOC6CC(O)N2C1C6C5CC43,2.282560315305153
C1OCCOCCOCCOCCOCCOCCOCCOC=2C(CCCC=2)OC1,1.311
CC1=C2OCCOCCOCCOCCOCCOCCOCCOCCOC2CCC1,1.365020282586402
C1=C2OCCCOCCOCCOCCOCCOCCOCCOCCOC2CCC1,1.3454191186792201
C1CC(C(O)NCC(O)OC2CC(CCC2)C(N)O)CCC1,2.61
NCC(O)C1CCCC(OC(O)CNC(O)C2CCCCC2)C1,2.542365811195432
NC(O)C1CCCC(OCC(O)CNC(O)C2CCCCC2)C1,2.590805062783971
C=1CC(CNO)CC(C=1OCCOC(CCC2CCCCC2OC)O)OC,4.932
CCOC1CC(CNO)CC=C1OCCOC(O)CCC1CCCCC1OC,4.933465854464462
COCC1CC(CNO)CC=C1OCCOC(O)CCC1CCCCC1OC,4.947484270470634
C1CC(CCC1[N+]([O-])O)[N+]([O-])O,3.56
[O-][N+](O)CC1CCC([N+]([O-])O)CC1,3.4350749397513307
[O-][N+](O)C1CCC([N+]([O-])O)CC1,3.501168874894733
O=S(O)(C=1C(OC)CCC(C=1)C(NC2CCCC(F)C2)O)N3CCOCC3,5.16
CCOC1CCC(C(O)NC2CCCC(F)C2)C=C1[SH](=O)(O)N1CCOCC1,5.308965417876185
COCC1CCC(C(O)NC2CCCC(F)C2)C=C1[SH](=O)(O)N1CCOCC1,5.2209690577375785
C(CCOCC=1C(O)C(C)NCC=1CO)C,2.567
CCCCCOCC1=C(CO)CNC(C)C1O,2.5138742966196883
CCCCOCCC1=C(CO)CNC(C)C1O,2.436032469280965
N1C(C(NNCC2CCCCC2)O)CC(C)O1,2.939
CCC1CC(C(O)NNCC2CCCCC2)NO1,3.023648439817846
CC1CC(C(O)NNCC2CCCCC2)NO1,3.0554953508566434
C1C2(OC(O)CC2)C3C(C4C(C5(CCC(O)CC5CC4)C)(CC3)C)C1,4.609
CCC12CCC(O)CC1CCC1C3CCC4(CCC(O)O4)C3CCC12C,4.528743456178114
CC12CCC(O)CC1CCC1C3CCC4(CCC(O)O4)C3CCC12C,4.4930840757389205
C=1CC(C2CC(C#N)C(CCCl)NC2C)CC(OC)C=1OC,4.271
CCOC1=CCC(C2CC(C#N)C(CCCl)NC2C)CC1OC,4.192209315307732
COCC1=CCC(C2CC(C#N)C(CCCl)NC2C)CC1OC,4.312963699655028
FC(F)SC=1NC(NC(N=1)NCC)NCCC,5.104
CCCCNC1NC(SC(F)F)=NC(NCC)N1,5.001265332022734
CCCNC1NC(SC(F)F)=NC(NCC)N1,5.248160164446556
COCCOCC1COC(CN2NCNC2)(C=3C(CC(CCCl)CC=3)CCCl)O1,3.337
CCOCCOCC1COC(CN2CNCN2)(C2=CCC(CCCl)CC2CCCl)O1,3.199589568068461
COCCCOCC1COC(CN2CNCN2)(C2=CCC(CCCl)CC2CCCl)O1,3.384850189979354
CC1(C)C2CC1CCC2CO,4.703
CCC1(C)C2CCC(CO)C1C2,4.803229101831849
CC1(C)C2CCC(CO)C1C2,4.770549715895222
C(C1CCCCC1)(O)NC(NCC)O,2.904
CCCNC(O)NC(O)C1CCCCC1,2.8274563270251245
CCNC(O)NC(O)C1CCCCC1,2.8437507055748474
OC,2.517
CO,2.532394404174502
C(CCNC(N)O)C,1.471
CCCCCNC(N)O,1.52240866660032
CCCCNC(N)O,1.376900606544949
CN(C)C(O)C(NOC(O)N(C)SN(C(OC)O)C)SC,2.149
CCOC(O)N(C)SN(C)C(O)ONC(SC)C(O)N(C)C,2.259071790738639
COCC(O)N(C)SN(C)C(O)ONC(SC)C(O)N(C)C,2.2096070297354493
C=1(SCCN=1)N2C(C=3C(C2O)CC(CC=3)C(C4CCC5C(C(N(C=6SCCN=6)C5O)O)C4)O)O.C=7CCC(C8OC8)CC=7,6.187
CC1=CCC(C2CO2)CC1.OC(C1CC=C2C(C1)C(O)N(C1=NCCS1)C2O)C1CCC2C(C1)C(O)N(C1=NCCS1)C2O,6.237936765288594
C1=CCC(C2CO2)CC1.OCC(C1CC=C2C(C1)C(O)N(C1=NCCS1)C2O)C1CCC2C(C1)C(O)N(C1=NCCS1)C2O,6.3207283764227595
CC(C)NCC(COC=1CCC(OCC(O)NC)CC=1)O,1.809
CCNC(O)COC1CC=C(OCC(O)CNC(C)C)CC1,1.9133259942075453
CNC(O)COCC1CC=C(OCC(O)CNC(C)C)CC1,1.886464741636794
CC(C)(C)NC1NC(NC(NC)N1)SC(F)F,5.394
CCNC1NC(NC(C)(C)C)NC(SC(F)F)N1,5.364460747345723
CNC1NC(NC(C)(C)C)NC(SC(F)F)N1,5.317323859829437
OC(O)CC1C(CCCC1NC2C(CCCC2CCCl)CCCl)O,6.066
OCC(O)CC1C(O)CCCC1NC1C(CCCl)CCCC1CCCl,6.050620531763478
[O-][N+]=1C=2CCCCC=2C(CC=1)N,1.541
NCC1CC=[N+]([O-])C2=C1CCCC2,1.6401433851051035
NC1CC=[N+]([O-])C2=C1CCCC2,1.4071304650254255
C(CN(CCC)C(O)SCCC)C,5.495
CCCCSC(O)N(CCC)CCC,5.3992754238532354
CCCSC(O)N(CCC)CCC,5.625322563922275
C=1C(CCCC=1)C(C=2CCCCC=2)(C(CC)OC(O)C)CC(C)N(C)C,5.735
CCCC(OC(C)O)C(CC(C)N(C)C)(C1=CCCCC1)C1C=CCCC1,5.601542903392535
CCC(OCC(C)O)C(CC(C)N(C)C)(C1=CCCCC1)C1C=CCCC1,5.8527823214996815
CC(C)(C)C=1C(CC(CC=1)OC(NC)O)C,4.957
CCNC(O)OC1CC=C(C(C)(C)C)C(C)C1,5.086409916978084
CNC(O)OCC1CC=C(C(C)(C)C)C(C)C1,4.92546642922589
CC=1CC(C(C)CC=1C)OC(NC)O,4.137
CCNC(O)OC1CC(C)=C(C)CC1C,4.250575900733695
CNC(O)OCC1CC(C)=C(C)CC1C,4.036364943705227
CC(C)C1C(NC(O)N)C(C(C)C)CCC1,3.448
CCC(C)C1CCCC(C(C)C)C1NC(N)O,3.3149805092208173
CC(C)C1CCCC(C(C)C)C1NC(N)O,3.5287215860869767
SC1SSC(CC)C1C,4.984
CCCC1SSC(S)C1C,4.851928594919485
CCC1SSC(S)C1C,5.031487538252833
CC(C)(C)C(O)OC,3.303
CCOC(O)C(C)(C)C,3.3133064532869096
COCC(O)C(C)(C)C,3.3028938243278994
C1CN(CCC1)CC=2CCCC(C=2)OCCCNC(C=3CCCCC=3)O,5.172
OCC(NCCCOC1C=C(CN2CCCCC2)CCC1)C1=CCCCC1,5.183834445845819
N1CC=2C(NC(N=2)C=3C(OC)CC(CC=3)S(O)C)CN1,2.219
CCOC1CC([SH](C)O)CC=C1C1N=C2CNNCC2N1,2.324365715028034
COCC1CC([SH](C)O)CC=C1C1N=C2CNNCC2N1,2.1050920554865518
C(O)(CN(C(COC(C1CCCCC1)O)O)C)O,2.056
CCN(CC(O)O)C(O)COC(O)C1CCCCC1,1.9662637773728386
CN(CC(O)O)C(O)COCC(O)C1CCCCC1,2.1229805268350592
C(O)C(CO)NC(C=1C(C(C(O)NC(CO)CO)C(I)C(NC(C(O)C)O)C=1I)I)O,1.473
CCC(O)C(O)NC1C(I)=C(C(O)NC(CO)CO)C(I)C(C(O)NC(CO)CO)C1I,1.32898265919719
CC(O)C(O)NC1C(I)=C(C(O)NC(CO)CO)C(I)C(C(O)NC(CO)CO)C1I,1.5020753725024676
C(CCOCCOP(OCCOCCCC)(OCCOCCCC)O)C,5.141
CCCCCOCCO[PH](O)(OCCOCCCC)OCCOCCCC,5.246279283792428
CCCCOCCCO[PH](O)(OCCOCCCC)OCCOCCCC,5.166099290243143
C=1(CCCl)C(CCCC=1)CC[N+](O)[O-],4.871
[O-][N+](O)CCCC1CCCC=C1CCCl,4.922995421416671
[O-][N+](O)CCC1CCCC=C1CCCl,4.860859669986225
C=1CC(C(CC=1)NC=2CCCC(OC)C=2)C(O)O,5.98
CCOC1C=C(NC2CC=CCC2C(O)O)CCC1,5.83205798861233
COCC1C=C(NC2CC=CCC2C(O)O)CCC1,5.978820769861781
N1C(O)CC(NC1O)O,0.159
OCC1CC(O)NC(O)N1,0.14109795055038424
C1(CCCO1)C,3.182
CCC1CCCO1,3.221480038117629
CC1CCCO1,3.282883394592688
